rm;id_projeto;projeto;tipo_rm;situacao_atual;situacao_inicial;situacao_final;transicao;criacao_rm;updated_on;is_backlog
20925;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:49;2018-06-20 09:36:28;2018-07-23 15:27:49;0
20926;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-06-21 08:40:17;2018-06-20 09:43:40;2018-06-21 11:31:08;0
20926;17;GSAN;Atendimento;Homologada;Em análise;Iniciada;2018-06-21 08:48:48;2018-06-20 09:43:40;2018-06-21 11:31:08;0
20926;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-21 08:49:40;2018-06-20 09:43:40;2018-06-21 11:31:08;0
20926;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-06-21 11:31:08;2018-06-20 09:43:40;2018-06-21 11:31:08;0
20927;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-20 10:08:52;2018-06-20 10:08:16;2018-06-20 10:43:26;0
20927;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 10:17:02;2018-06-20 10:08:16;2018-06-20 10:43:26;0
20927;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-20 10:43:27;2018-06-20 10:08:16;2018-06-20 10:43:26;0
20928;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-20 10:45:32;2018-06-20 10:25:10;2018-06-21 08:36:25;0
20928;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 10:45:40;2018-06-20 10:25:10;2018-06-21 08:36:25;0
20928;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-21 08:36:25;2018-06-20 10:25:10;2018-06-21 08:36:25;0
20929;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-21 16:07:03;2018-06-20 10:56:27;2018-07-23 15:27:49;0
20929;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Analisada;2018-06-21 16:07:12;2018-06-20 10:56:27;2018-07-23 15:27:49;0
20929;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Analisada;Iniciada;2018-06-21 16:07:20;2018-06-20 10:56:27;2018-07-23 15:27:49;0
20929;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-06-21 16:08:44;2018-06-20 10:56:27;2018-07-23 15:27:49;0
20929;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:49;2018-06-20 10:56:27;2018-07-23 15:27:49;0
20930;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-20 14:12:30;2018-06-20 11:20:28;2018-06-20 14:13:03;0
20930;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 14:12:42;2018-06-20 11:20:28;2018-06-20 14:13:03;0
20930;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-20 14:13:03;2018-06-20 11:20:28;2018-06-20 14:13:03;0
20931;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-21 09:40:25;2018-06-20 11:33:30;2018-07-06 09:54:19;0
20931;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 11:53:10;2018-06-20 11:33:30;2018-07-06 09:54:19;0
20931;77;GIS Compesa;Atendimento;Concluída;Iniciada;Homologação Solicitante;2018-06-21 11:53:51;2018-06-20 11:33:30;2018-07-06 09:54:19;0
20931;77;GIS Compesa;Atendimento;Concluída;Homologação Solicitante;Concluída;2018-07-06 09:54:19;2018-06-20 11:33:30;2018-07-06 09:54:19;0
20932;61;SIG - Sistema Informações Gerenciais;Atendimento;Registrada;;;;2018-06-20 11:45:55;2018-06-20 11:45:55;0
20933;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-06-20 14:38:42;2018-06-20 12:08:42;2018-07-03 15:08:02;0
20933;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 14:41:27;2018-06-20 12:08:42;2018-07-03 15:08:02;0
20933;3;Alpha;Atendimento;Concluída;Iniciada;Homologação Solicitante;2018-06-20 15:04:42;2018-06-20 12:08:42;2018-07-03 15:08:02;0
20933;3;Alpha;Atendimento;Concluída;Homologação Solicitante;Concluída;2018-07-03 15:08:02;2018-06-20 12:08:42;2018-07-03 15:08:02;0
20934;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-06-20 13:23:43;2018-06-20 12:47:49;2018-06-25 10:47:22;0
20934;17;GSAN;Atendimento;Homologada;Em análise;Analisada;2018-06-20 13:24:03;2018-06-20 12:47:49;2018-06-25 10:47:22;0
20934;17;GSAN;Atendimento;Homologada;Analisada;Iniciada;2018-06-20 13:24:18;2018-06-20 12:47:49;2018-06-25 10:47:22;0
20934;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-21 09:48:04;2018-06-20 12:47:49;2018-06-25 10:47:22;0
20934;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-06-25 10:47:22;2018-06-20 12:47:49;2018-06-25 10:47:22;0
20935;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-25 14:20:53;2018-06-20 15:24:31;2018-06-25 14:21:07;0
20935;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-25 14:21:07;2018-06-20 15:24:31;2018-06-25 14:21:07;0
20936;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-25 13:46:15;2018-06-20 15:36:26;2018-06-25 14:17:55;0
20936;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-25 13:49:34;2018-06-20 15:36:26;2018-06-25 14:17:55;0
20936;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-25 14:17:55;2018-06-20 15:36:26;2018-06-25 14:17:55;0
20937;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-25 10:54:16;2018-06-20 16:14:10;2018-06-25 10:57:52;0
20937;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-25 10:55:21;2018-06-20 16:14:10;2018-06-25 10:57:52;0
20937;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-25 10:57:52;2018-06-20 16:14:10;2018-06-25 10:57:52;0
20938;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-06-21 10:31:39;2018-06-20 16:28:09;2018-07-03 15:08:02;0
20938;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 10:36:22;2018-06-20 16:28:09;2018-07-03 15:08:02;0
20938;3;Alpha;Atendimento;Concluída;Iniciada;Homologação Solicitante;2018-06-21 11:46:51;2018-06-20 16:28:09;2018-07-03 15:08:02;0
20938;3;Alpha;Atendimento;Concluída;Homologação Solicitante;Concluída;2018-07-03 15:08:02;2018-06-20 16:28:09;2018-07-03 15:08:02;0
20939;61;SIG - Sistema Informações Gerenciais;Atendimento;Cancelada;Registrada;Cancelada;2018-06-25 10:11:44;2018-06-21 08:40:58;2018-06-25 10:11:44;0
20940;67;Gerencial GSC;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 11:14:32;2018-06-21 09:35:59;2018-06-21 11:15:17;0
20940;67;Gerencial GSC;Atendimento;Concluída;Iniciada;Concluída;2018-06-21 11:15:17;2018-06-21 09:35:59;2018-06-21 11:15:17;0
20941;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-22 10:20:39;2018-06-21 10:16:22;2018-06-22 10:23:28;0
20941;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-22 10:23:28;2018-06-21 10:16:22;2018-06-22 10:23:28;0
20942;77;GIS Compesa;Atendimento;Analisada;Em análise;Analisada;2018-07-09 09:07:17;2018-06-21 11:07:42;2018-07-19 15:11:41;0
20943;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-06-21 13:19:57;2018-06-21 11:08:12;2018-07-03 15:08:03;0
20943;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 13:43:21;2018-06-21 11:08:12;2018-07-03 15:08:03;0
20943;3;Alpha;Atendimento;Concluída;Iniciada;Homologação Solicitante;2018-06-21 14:15:51;2018-06-21 11:08:12;2018-07-03 15:08:03;0
20943;3;Alpha;Atendimento;Concluída;Homologação Solicitante;Concluída;2018-07-03 15:08:03;2018-06-21 11:08:12;2018-07-03 15:08:03;0
20944;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-26 13:30:44;2018-06-21 11:10:42;2018-06-26 13:47:22;0
20944;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-26 13:47:22;2018-06-21 11:10:42;2018-06-26 13:47:22;0
20945;77;GIS Compesa;Atendimento;Analisada;Registrada;Em análise;2018-06-25 10:41:00;2018-06-21 13:12:15;2018-07-09 09:11:04;0
20945;77;GIS Compesa;Atendimento;Analisada;Em análise;Analisada;2018-07-09 09:11:04;2018-06-21 13:12:15;2018-07-09 09:11:04;0
20946;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-21 14:41:46;2018-06-21 14:36:54;2018-07-23 15:27:49;0
20946;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Analisada;2018-06-21 14:42:10;2018-06-21 14:36:54;2018-07-23 15:27:49;0
20946;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Analisada;Iniciada;2018-06-21 14:42:22;2018-06-21 14:36:54;2018-07-23 15:27:49;0
20946;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-06-21 15:44:28;2018-06-21 14:36:54;2018-07-23 15:27:49;0
20946;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:49;2018-06-21 14:36:54;2018-07-23 15:27:49;0
20947;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-06-21 15:08:34;2018-06-21 14:52:48;2018-07-03 15:08:03;0
20947;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 15:26:13;2018-06-21 14:52:48;2018-07-03 15:08:03;0
20947;3;Alpha;Atendimento;Concluída;Iniciada;Homologação Solicitante;2018-06-21 15:34:27;2018-06-21 14:52:48;2018-07-03 15:08:03;0
20947;3;Alpha;Atendimento;Concluída;Homologação Solicitante;Concluída;2018-07-03 15:08:03;2018-06-21 14:52:48;2018-07-03 15:08:03;0
20948;17;GSAN;Corretiva;Registrada;;;;2018-06-21 14:55:26;2018-06-21 14:57:09;0
20949;67;Gerencial GSC;Consultoria;Concluída;Registrada;Em análise;2018-06-21 15:43:10;2018-06-21 15:42:57;2018-06-29 13:58:09;0
20949;67;Gerencial GSC;Consultoria;Concluída;Em análise;Iniciada;2018-06-21 15:43:19;2018-06-21 15:42:57;2018-06-29 13:58:09;0
20949;67;Gerencial GSC;Consultoria;Concluída;Iniciada;Concluída;2018-06-29 13:58:09;2018-06-21 15:42:57;2018-06-29 13:58:09;0
20950;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-21 16:32:03;2018-06-21 16:25:53;2018-06-21 16:32:42;0
20950;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 16:32:31;2018-06-21 16:25:53;2018-06-21 16:32:42;0
20950;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-21 16:32:42;2018-06-21 16:25:53;2018-06-21 16:32:42;0
20951;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-06-21 16:47:50;2018-06-21 16:32:31;2018-06-21 16:48:30;0
20951;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 16:48:13;2018-06-21 16:32:31;2018-06-21 16:48:30;0
20951;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-06-21 16:48:30;2018-06-21 16:32:31;2018-06-21 16:48:30;0
20953;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-06-26 14:18:02;2018-06-21 20:05:11;2018-06-26 14:18:39;0
20953;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-06-26 14:18:32;2018-06-21 20:05:11;2018-06-26 14:18:39;0
20953;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-06-26 14:18:39;2018-06-21 20:05:11;2018-06-26 14:18:39;0
20954;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-25 09:03:53;2018-06-25 08:41:53;2018-07-03 16:46:59;0
20954;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-25 09:04:00;2018-06-25 08:41:53;2018-07-03 16:46:59;0
20954;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-07-03 15:01:05;2018-06-25 08:41:53;2018-07-03 16:46:59;0
20954;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-03 16:46:59;2018-06-25 08:41:53;2018-07-03 16:46:59;0
20955;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-06-25 09:46:26;2018-06-25 09:43:33;2018-07-23 15:13:56;0
20955;17;GSAN;Atendimento;Homologada;Em análise;Analisada;2018-06-25 09:46:59;2018-06-25 09:43:33;2018-07-23 15:13:56;0
20955;17;GSAN;Atendimento;Homologada;Analisada;Iniciada;2018-06-25 09:47:35;2018-06-25 09:43:33;2018-07-23 15:13:56;0
20955;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-26 09:23:16;2018-06-25 09:43:33;2018-07-23 15:13:56;0
20955;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-23 15:13:56;2018-06-25 09:43:33;2018-07-23 15:13:56;0
20956;61;SIG - Sistema Informações Gerenciais;Atendimento;Registrada;;;;2018-06-25 10:16:04;2018-06-25 10:16:04;0
20957;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-25 10:22:33;2018-06-25 10:22:15;2018-06-25 15:11:40;0
20957;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-25 15:11:40;2018-06-25 10:22:15;2018-06-25 15:11:40;0
20958;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-27 09:58:07;2018-06-25 10:39:51;2018-07-03 16:49:04;0
20958;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-27 09:58:36;2018-06-25 10:39:51;2018-07-03 16:49:04;0
20958;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-27 09:58:44;2018-06-25 10:39:51;2018-07-03 16:49:04;0
20958;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-03 16:49:04;2018-06-25 10:39:51;2018-07-03 16:49:04;0
20959;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-26 13:34:14;2018-06-25 10:44:34;2018-07-03 16:48:22;0
20959;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-27 09:59:42;2018-06-25 10:44:34;2018-07-03 16:48:22;0
20959;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-27 09:59:50;2018-06-25 10:44:34;2018-07-03 16:48:22;0
20959;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-03 16:48:22;2018-06-25 10:44:34;2018-07-03 16:48:22;0
20960;17;GSAN;Atendimento;Cancelada;Registrada;Cancelada;2018-06-29 15:49:18;2018-06-25 10:54:07;2018-06-29 15:49:18;0
20961;17;GSAN;Atendimento;Aguardando Informação;Registrada;Em análise;2018-07-10 11:11:12;2018-06-25 11:10:54;2018-07-19 09:24:27;0
20961;17;GSAN;Atendimento;Aguardando Informação;Em análise;Aguardando Informação;2018-07-10 11:12:53;2018-06-25 11:10:54;2018-07-19 09:24:27;0
20961;17;GSAN;Atendimento;Aguardando Informação;Aguardando Informação;Informação retornada;2018-07-11 13:35:57;2018-06-25 11:10:54;2018-07-19 09:24:27;0
20961;17;GSAN;Atendimento;Aguardando Informação;Informação retornada;Em análise;2018-07-17 16:46:02;2018-06-25 11:10:54;2018-07-19 09:24:27;0
20961;17;GSAN;Atendimento;Aguardando Informação;Em análise;Aguardando Informação;2018-07-19 09:24:27;2018-06-25 11:10:54;2018-07-19 09:24:27;0
20962;3;Alpha;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-25 14:55:46;2018-06-25 14:24:12;2018-07-23 15:27:49;0
20962;3;Alpha;Atendimento;Concluído por Decurso de Prazo;Em análise;Iniciada;2018-06-25 14:56:12;2018-06-25 14:24:12;2018-07-23 15:27:49;0
20962;3;Alpha;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-06-25 15:23:10;2018-06-25 14:24:12;2018-07-23 15:27:49;0
20962;3;Alpha;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:49;2018-06-25 14:24:12;2018-07-23 15:27:49;0
20963;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-27 09:01:04;2018-06-25 14:43:53;2018-07-23 15:27:50;0
20963;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Iniciada;2018-06-27 10:38:00;2018-06-25 14:43:53;2018-07-23 15:27:50;0
20963;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-06-27 10:39:09;2018-06-25 14:43:53;2018-07-23 15:27:50;0
20963;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:50;2018-06-25 14:43:53;2018-07-23 15:27:50;0
20964;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-27 12:28:44;2018-06-25 15:35:08;2018-07-23 15:27:50;0
20964;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Analisada;2018-06-27 12:29:07;2018-06-25 15:35:08;2018-07-23 15:27:50;0
20964;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Analisada;Iniciada;2018-06-27 12:30:18;2018-06-25 15:35:08;2018-07-23 15:27:50;0
20964;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-07-03 09:34:53;2018-06-25 15:35:08;2018-07-23 15:27:50;0
20964;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Inconsistencia de Teste;2018-07-03 10:16:36;2018-06-25 15:35:08;2018-07-23 15:27:50;0
20964;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Inconsistencia de Teste;Iniciada;2018-07-03 14:43:24;2018-06-25 15:35:08;2018-07-23 15:27:50;0
20964;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-07-03 14:59:24;2018-06-25 15:35:08;2018-07-23 15:27:50;0
20964;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:50;2018-06-25 15:35:08;2018-07-23 15:27:50;0
20965;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-26 09:34:43;2018-06-25 15:43:55;2018-07-23 15:27:50;0
20965;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Analisada;2018-06-26 09:34:51;2018-06-25 15:43:55;2018-07-23 15:27:50;0
20965;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Analisada;Iniciada;2018-06-26 09:35:11;2018-06-25 15:43:55;2018-07-23 15:27:50;0
20965;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-07-09 16:12:54;2018-06-25 15:43:55;2018-07-23 15:27:50;0
20965;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:50;2018-06-25 15:43:55;2018-07-23 15:27:50;0
20966;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-06-25 16:21:10;2018-06-25 16:00:41;2018-06-25 16:30:59;0
20966;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-06-25 16:26:53;2018-06-25 16:00:41;2018-06-25 16:30:59;0
20966;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-06-25 16:30:59;2018-06-25 16:00:41;2018-06-25 16:30:59;0
20967;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Registrada;Em análise;2018-06-26 09:25:41;2018-06-25 16:17:46;2018-07-06 12:23:02;0
20967;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Em análise;Iniciada;2018-07-06 11:09:51;2018-06-25 16:17:46;2018-07-06 12:23:02;0
20967;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Iniciada;Homologação Solicitante;2018-07-06 11:56:47;2018-06-25 16:17:46;2018-07-06 12:23:02;0
20967;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Homologação Solicitante;Homologada;2018-07-06 12:23:02;2018-06-25 16:17:46;2018-07-06 12:23:02;0
20968;17;GSAN;Evolutiva;Registrada;;;;2018-06-25 16:22:00;2018-06-28 13:59:57;0
20969;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;Homologação Solicitante;Registrada;Em análise;2018-06-26 09:27:58;2018-06-25 16:24:37;2018-07-24 12:24:13;0
20969;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;Homologação Solicitante;Em análise;Iniciada;2018-07-23 11:23:08;2018-06-25 16:24:37;2018-07-24 12:24:13;0
20969;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;Homologação Solicitante;Iniciada;Homologação Solicitante;2018-07-24 12:24:13;2018-06-25 16:24:37;2018-07-24 12:24:13;0
20970;3;Alpha;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-25 16:41:17;2018-06-25 16:25:50;2018-07-23 15:27:50;0
20970;3;Alpha;Atendimento;Concluído por Decurso de Prazo;Em análise;Iniciada;2018-06-27 09:51:40;2018-06-25 16:25:50;2018-07-23 15:27:50;0
20970;3;Alpha;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-06-27 10:00:32;2018-06-25 16:25:50;2018-07-23 15:27:50;0
20970;3;Alpha;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:50;2018-06-25 16:25:50;2018-07-23 15:27:50;0
20971;77;GIS Compesa;Atendimento;Concluída;Em análise;Analisada;2018-06-25 16:31:14;2018-06-25 16:30:12;2018-06-26 10:47:54;0
20971;77;GIS Compesa;Atendimento;Concluída;Analisada;Iniciada;2018-06-26 10:47:44;2018-06-25 16:30:12;2018-06-26 10:47:54;0
20971;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-26 10:47:55;2018-06-25 16:30:12;2018-06-26 10:47:54;0
20972;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-06-26 10:55:29;2018-06-25 16:43:44;2018-07-03 13:59:51;0
20972;17;GSAN;Atendimento;Homologada;Em análise;Aguardando Informação;2018-06-26 11:07:58;2018-06-25 16:43:44;2018-07-03 13:59:51;0
20972;17;GSAN;Atendimento;Homologada;Aguardando Informação;Informação retornada;2018-07-03 11:13:38;2018-06-25 16:43:44;2018-07-03 13:59:51;0
20972;17;GSAN;Atendimento;Homologada;Informação retornada;Em análise;2018-07-03 11:15:18;2018-06-25 16:43:44;2018-07-03 13:59:51;0
20972;17;GSAN;Atendimento;Homologada;Em análise;Iniciada;2018-07-03 11:20:05;2018-06-25 16:43:44;2018-07-03 13:59:51;0
20972;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-07-03 11:25:11;2018-06-25 16:43:44;2018-07-03 13:59:51;0
20972;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-03 13:59:51;2018-06-25 16:43:44;2018-07-03 13:59:51;0
20973;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-06-26 09:43:23;2018-06-26 08:52:44;2018-07-24 10:34:14;0
20973;17;GSAN;Atendimento;Homologada;Em análise;Analisada;2018-06-26 09:43:38;2018-06-26 08:52:44;2018-07-24 10:34:14;0
20973;17;GSAN;Atendimento;Homologada;Analisada;Iniciada;2018-06-26 09:43:53;2018-06-26 08:52:44;2018-07-24 10:34:14;0
